"id","toa","threshold","infectiousness","susceptibility","school","cohort","sch_type"
"212.212_212568",NA,NA,NA,NA,NA,NA,NA
"212.212_212569",NA,NA,NA,NA,NA,NA,NA
"212.212_212572",NA,NA,NA,NA,NA,NA,NA
"212.212_212573",NA,NA,NA,NA,NA,NA,NA
"212.212_212574",NA,NA,NA,NA,NA,NA,NA
"213.213_212022",4,0,0,0,NA,NA,NA
"213.213_213001",NA,NA,NA,NA,NA,NA,NA
"213.213_213002",NA,NA,NA,NA,NA,NA,NA
"213.213_213006",NA,NA,NA,NA,NA,NA,NA
"213.213_213007",NA,NA,NA,NA,NA,NA,NA
"213.213_213012",NA,NA,NA,NA,NA,NA,NA
"213.213_213013",NA,NA,NA,NA,NA,NA,NA
"213.213_213014",NA,NA,NA,NA,NA,NA,NA
"213.213_213018",NA,NA,NA,NA,NA,NA,NA
"213.213_213019",4,0,0,0,NA,NA,NA
"213.213_213022",5,0,0,0,NA,NA,NA
"213.213_213023",NA,NA,NA,NA,NA,NA,NA
"213.213_213024",NA,NA,NA,NA,NA,NA,NA
"213.213_213028",NA,NA,NA,NA,NA,NA,NA
"213.213_213029",NA,NA,NA,NA,NA,NA,NA
"213.213_213032",NA,NA,NA,NA,NA,NA,NA
"213.213_213035",NA,NA,NA,NA,NA,NA,NA
"213.213_213040",NA,NA,NA,NA,NA,NA,NA
"213.213_213042",NA,NA,NA,NA,NA,NA,NA
"213.213_213044",NA,NA,NA,NA,NA,NA,NA
"213.213_213045",NA,NA,NA,NA,NA,NA,NA
"213.213_213046",NA,NA,NA,NA,NA,NA,NA
"213.213_213047",NA,NA,NA,NA,NA,NA,NA
"213.213_213048",NA,NA,NA,NA,NA,NA,NA
"213.213_213049",NA,NA,NA,NA,NA,NA,NA
"213.213_213051",NA,NA,NA,NA,NA,NA,NA
"213.213_213052",NA,NA,NA,NA,NA,NA,NA
"213.213_213053",3,0,0,0,NA,NA,NA
"213.213_213054",NA,NA,NA,NA,NA,NA,NA
"213.213_213056",NA,NA,NA,NA,NA,NA,NA
"213.213_213057",NA,NA,NA,NA,NA,NA,NA
"213.213_213058",NA,NA,NA,NA,NA,NA,NA
"213.213_213062",NA,NA,NA,NA,NA,NA,NA
"213.213_213063",NA,NA,NA,NA,NA,NA,NA
"213.213_213065",NA,NA,NA,NA,NA,NA,NA
"213.213_213066",NA,NA,NA,NA,NA,NA,NA
"213.213_213067",NA,NA,NA,NA,NA,NA,NA
"213.213_213068",NA,NA,NA,NA,NA,NA,NA
"213.213_213069",NA,NA,NA,NA,NA,NA,NA
"213.213_213071",NA,NA,NA,NA,NA,NA,NA
"213.213_213073",NA,NA,NA,NA,NA,NA,NA
"213.213_213078",NA,NA,NA,NA,NA,NA,NA
"213.213_213079",NA,NA,NA,NA,NA,NA,NA
"213.213_213080",NA,NA,NA,NA,NA,NA,NA
"213.213_213081",NA,NA,NA,NA,NA,NA,NA
"213.213_213084",NA,NA,NA,NA,NA,NA,NA
"213.213_213085",NA,NA,NA,NA,NA,NA,NA
"213.213_213087",NA,NA,NA,NA,NA,NA,NA
"213.213_213089",NA,NA,NA,NA,NA,NA,NA
"213.213_213090",NA,NA,NA,NA,NA,NA,NA
"213.213_213091",NA,NA,NA,NA,NA,NA,NA
"213.213_213092",NA,NA,NA,NA,NA,NA,NA
"213.213_213093",NA,NA,NA,NA,NA,NA,NA
"213.213_213094",NA,NA,NA,NA,NA,NA,NA
"213.213_213095",NA,NA,NA,NA,NA,NA,NA
"213.213_213100",NA,NA,NA,NA,NA,NA,NA
"213.213_213102",NA,NA,NA,NA,NA,NA,NA
"213.213_213103",NA,NA,NA,NA,NA,NA,NA
"213.213_213107",NA,NA,NA,NA,NA,NA,NA
"213.213_213108",NA,NA,NA,NA,NA,NA,NA
"213.213_213111",NA,NA,NA,NA,NA,NA,NA
"213.213_213113",NA,NA,NA,NA,NA,NA,NA
"213.213_213115",NA,NA,NA,NA,NA,NA,NA
"213.213_213116",NA,NA,NA,NA,NA,NA,NA
"213.213_213117",3,0,0,0,NA,NA,NA
"213.213_213119",NA,NA,NA,NA,NA,NA,NA
"213.213_213120",NA,NA,NA,NA,NA,NA,NA
"213.213_213121",NA,NA,NA,NA,NA,NA,NA
"213.213_213123",1,0,0.0161290322580645,0,NA,NA,NA
"213.213_213127",NA,NA,NA,NA,NA,NA,NA
"213.213_213128",NA,NA,NA,NA,NA,NA,NA
"213.213_213129",NA,NA,NA,NA,NA,NA,NA
"213.213_213133",NA,NA,NA,NA,NA,NA,NA
"213.213_213138",NA,NA,NA,NA,NA,NA,NA
"213.213_213146",5,0.5,0,0.0045045045045045,NA,NA,NA
"213.213_213147",NA,NA,NA,NA,NA,NA,NA
"213.213_213148",NA,NA,NA,NA,NA,NA,NA
"213.213_213149",NA,NA,NA,NA,NA,NA,NA
"213.213_213151",NA,NA,NA,NA,NA,NA,NA
"213.213_213152",NA,NA,NA,NA,NA,NA,NA
"213.213_213155",NA,NA,NA,NA,NA,NA,NA
"213.213_213157",NA,NA,NA,NA,NA,NA,NA
"213.213_213158",NA,NA,NA,NA,NA,NA,NA
"213.213_213162",5,0,0,0,NA,NA,NA
"213.213_213163",NA,NA,NA,NA,NA,NA,NA
"213.213_213165",NA,NA,NA,NA,NA,NA,NA
"213.213_213166",NA,NA,NA,NA,NA,NA,NA
"213.213_213167",NA,NA,NA,NA,NA,NA,NA
"213.213_213168",3,0.166666666666667,0,0.0053763440860215,NA,NA,NA
"213.213_213169",NA,NA,NA,NA,NA,NA,NA
"213.213_213173",NA,NA,NA,NA,NA,NA,NA
"213.213_213174",NA,NA,NA,NA,NA,NA,NA
"213.213_213175",NA,NA,NA,NA,NA,NA,NA
"213.213_213177",NA,NA,NA,NA,NA,NA,NA
"213.213_213178",3,0.333333333333333,0.009009009009009,0,NA,NA,NA
"213.213_213180",NA,NA,NA,NA,NA,NA,NA
"213.213_213181",NA,NA,NA,NA,NA,NA,NA
"213.213_213183",NA,NA,NA,NA,NA,NA,NA
"213.213_213184",NA,NA,NA,NA,NA,NA,NA
"213.213_213189",NA,NA,NA,NA,NA,NA,NA
"213.213_213191",NA,NA,NA,NA,NA,NA,NA
"213.213_213193",NA,NA,NA,NA,NA,NA,NA
"213.213_213194",NA,NA,NA,NA,NA,NA,NA
"213.213_213197",NA,NA,NA,NA,NA,NA,NA
"213.213_213200",NA,NA,NA,NA,NA,NA,NA
"213.213_213202",NA,NA,NA,NA,NA,NA,NA
"213.213_213203",NA,NA,NA,NA,NA,NA,NA
"213.213_213204",NA,NA,NA,NA,NA,NA,NA
"213.213_213205",NA,NA,NA,NA,NA,NA,NA
"213.213_213207",NA,NA,NA,NA,NA,NA,NA
"213.213_213208",NA,NA,NA,NA,NA,NA,NA
"213.213_213209",NA,NA,NA,NA,NA,NA,NA
"213.213_213211",NA,NA,NA,NA,NA,NA,NA
"213.213_213212",NA,NA,NA,NA,NA,NA,NA
"213.213_213213",4,0,0,0,NA,NA,NA
"213.213_213214",NA,NA,NA,NA,NA,NA,NA
"213.213_213217",NA,NA,NA,NA,NA,NA,NA
"213.213_213219",NA,NA,NA,NA,NA,NA,NA
"213.213_213222",NA,NA,NA,NA,NA,NA,NA
"213.213_213223",NA,NA,NA,NA,NA,NA,NA
"213.213_213226",NA,NA,NA,NA,NA,NA,NA
"213.213_213228",NA,NA,NA,NA,NA,NA,NA
"213.213_213229",NA,NA,NA,NA,NA,NA,NA
"213.213_213231",3,0.2,0,0,NA,NA,NA
"213.213_213235",NA,NA,NA,NA,NA,NA,NA
"213.213_213238",NA,NA,NA,NA,NA,NA,NA
"213.213_213239",NA,NA,NA,NA,NA,NA,NA
"213.213_213243",NA,NA,NA,NA,NA,NA,NA
"213.213_213244",6,0,0,0,NA,NA,NA
"213.213_213248",NA,NA,NA,NA,NA,NA,NA
"213.213_213249",NA,NA,NA,NA,NA,NA,NA
"213.213_213250",NA,NA,NA,NA,NA,NA,NA
"213.213_213251",NA,NA,NA,NA,NA,NA,NA
"213.213_213252",NA,NA,NA,NA,NA,NA,NA
"213.213_213253",NA,NA,NA,NA,NA,NA,NA
"213.213_213255",NA,NA,NA,NA,NA,NA,NA
"213.213_213256",NA,NA,NA,NA,NA,NA,NA
"213.213_213257",NA,NA,NA,NA,NA,NA,NA
"213.213_213259",NA,NA,NA,NA,NA,NA,NA
"213.213_213260",NA,NA,NA,NA,NA,NA,NA
"213.213_213261",NA,NA,NA,NA,NA,NA,NA
"213.213_213262",NA,NA,NA,NA,NA,NA,NA
"213.213_213266",NA,NA,NA,NA,NA,NA,NA
"213.213_213267",5,0.333333333333333,0,0,NA,NA,NA
"213.213_213269",NA,NA,NA,NA,NA,NA,NA
"213.213_213270",NA,NA,NA,NA,NA,NA,NA
"213.213_213271",3,0,0,0,NA,NA,NA
"213.213_213273",NA,NA,NA,NA,NA,NA,NA
"213.213_213274",NA,NA,NA,NA,NA,NA,NA
"213.213_213275",NA,NA,NA,NA,NA,NA,NA
"213.213_213276",NA,NA,NA,NA,NA,NA,NA
"213.213_213277",3,0.2,0,0,NA,NA,NA
"213.213_213278",3,0.25,0,0,NA,NA,NA
"213.213_213279",NA,NA,NA,NA,NA,NA,NA
"213.213_213280",NA,NA,NA,NA,NA,NA,NA
"213.213_213282",NA,NA,NA,NA,NA,NA,NA
"213.213_213284",NA,NA,NA,NA,NA,NA,NA
"213.213_213285",NA,NA,NA,NA,NA,NA,NA
"213.213_213286",NA,NA,NA,NA,NA,NA,NA
"213.213_213287",NA,NA,NA,NA,NA,NA,NA
"213.213_213288",NA,NA,NA,NA,NA,NA,NA
"213.213_213289",4,0.25,0,0,NA,NA,NA
"213.213_213291",NA,NA,NA,NA,NA,NA,NA
"213.213_213292",NA,NA,NA,NA,NA,NA,NA
"213.213_213293",NA,NA,NA,NA,NA,NA,NA
"213.213_213295",NA,NA,NA,NA,NA,NA,NA
"213.213_213296",NA,NA,NA,NA,NA,NA,NA
"213.213_213297",NA,NA,NA,NA,NA,NA,NA
"213.213_213298",NA,NA,NA,NA,NA,NA,NA
"213.213_213302",4,0.333333333333333,0.00190114068441065,0,NA,NA,NA
"213.213_213303",5,0,0,0,NA,NA,NA
"213.213_213309",NA,NA,NA,NA,NA,NA,NA
"213.213_213311",NA,NA,NA,NA,NA,NA,NA
"213.213_213312",NA,NA,NA,NA,NA,NA,NA
"213.213_213313",NA,NA,NA,NA,NA,NA,NA
"213.213_213314",NA,NA,NA,NA,NA,NA,NA
"213.213_213315",NA,NA,NA,NA,NA,NA,NA
"213.213_213321",NA,NA,NA,NA,NA,NA,NA
"213.213_213322",5,0,0,0,NA,NA,NA
"213.213_213325",NA,NA,NA,NA,NA,NA,NA
"213.213_213326",NA,NA,NA,NA,NA,NA,NA
"213.213_213327",NA,NA,NA,NA,NA,NA,NA
"213.213_213329",NA,NA,NA,NA,NA,NA,NA
"213.213_213330",NA,NA,NA,NA,NA,NA,NA
"213.213_213331",NA,NA,NA,NA,NA,NA,NA
"213.213_213333",NA,NA,NA,NA,NA,NA,NA
"213.213_213334",NA,NA,NA,NA,NA,NA,NA
"213.213_213338",NA,NA,NA,NA,NA,NA,NA
"213.213_213339",NA,NA,NA,NA,NA,NA,NA
"213.213_213342",NA,NA,NA,NA,NA,NA,NA
"213.213_213343",NA,NA,NA,NA,NA,NA,NA
"213.213_213345",NA,NA,NA,NA,NA,NA,NA
"213.213_213346",NA,NA,NA,NA,NA,NA,NA
"213.213_213353",NA,NA,NA,NA,NA,NA,NA
"213.213_213354",NA,NA,NA,NA,NA,NA,NA
"213.213_213355",NA,NA,NA,NA,NA,NA,NA
"213.213_213356",NA,NA,NA,NA,NA,NA,NA
"213.213_213357",NA,NA,NA,NA,NA,NA,NA
"213.213_213359",NA,NA,NA,NA,NA,NA,NA
"213.213_213361",NA,NA,NA,NA,NA,NA,NA
"213.213_213363",NA,NA,NA,NA,NA,NA,NA
"213.213_213365",NA,NA,NA,NA,NA,NA,NA
"213.213_213366",NA,NA,NA,NA,NA,NA,NA
"213.213_213368",NA,NA,NA,NA,NA,NA,NA
"213.213_213369",NA,NA,NA,NA,NA,NA,NA
"213.213_213370",NA,NA,NA,NA,NA,NA,NA
"213.213_213371",NA,NA,NA,NA,NA,NA,NA
"213.213_213372",NA,NA,NA,NA,NA,NA,NA
"213.213_213373",NA,NA,NA,NA,NA,NA,NA
"213.213_213376",NA,NA,NA,NA,NA,NA,NA
"213.213_213379",4,0,0,0,NA,NA,NA
"213.213_213381",NA,NA,NA,NA,NA,NA,NA
"213.213_213383",3,0,0.009009009009009,0,NA,NA,NA
"213.213_213384",NA,NA,NA,NA,NA,NA,NA
"213.213_213385",NA,NA,NA,NA,NA,NA,NA
"213.213_213386",NA,NA,NA,NA,NA,NA,NA
"213.213_213387",NA,NA,NA,NA,NA,NA,NA
"213.213_213388",NA,NA,NA,NA,NA,NA,NA
"213.213_213389",NA,NA,NA,NA,NA,NA,NA
"213.213_213390",NA,NA,NA,NA,NA,NA,NA
"213.213_213391",NA,NA,NA,NA,NA,NA,NA
"213.213_213392",NA,NA,NA,NA,NA,NA,NA
"213.213_213395",NA,NA,NA,NA,NA,NA,NA
"213.213_213396",NA,NA,NA,NA,NA,NA,NA
"213.213_213397",NA,NA,NA,NA,NA,NA,NA
"213.213_213398",NA,NA,NA,NA,NA,NA,NA
"213.213_213401",NA,NA,NA,NA,NA,NA,NA
"213.213_213402",NA,NA,NA,NA,NA,NA,NA
"213.213_213404",NA,NA,NA,NA,NA,NA,NA
"213.213_213406",NA,NA,NA,NA,NA,NA,NA
"213.213_213407",NA,NA,NA,NA,NA,NA,NA
"213.213_213408",6,0,0,0,NA,NA,NA
"213.213_213409",NA,NA,NA,NA,NA,NA,NA
"213.213_213411",NA,NA,NA,NA,NA,NA,NA
"213.213_213412",NA,NA,NA,NA,NA,NA,NA
"213.213_213413",NA,NA,NA,NA,NA,NA,NA
"213.213_213414",NA,NA,NA,NA,NA,NA,NA
"213.213_213417",NA,NA,NA,NA,NA,NA,NA
"213.213_213418",NA,NA,NA,NA,NA,NA,NA
"213.213_213419",NA,NA,NA,NA,NA,NA,NA
"213.213_213422",5,0,0,0,NA,NA,NA
"213.213_213424",NA,NA,NA,NA,NA,NA,NA
"213.213_213425",NA,NA,NA,NA,NA,NA,NA
"213.213_213426",NA,NA,NA,NA,NA,NA,NA
"213.213_213428",NA,NA,NA,NA,NA,NA,NA
"213.213_213430",NA,NA,NA,NA,NA,NA,NA
"213.213_213431",4,0,0,0,NA,NA,NA
"213.213_213432",NA,NA,NA,NA,NA,NA,NA
"213.213_213433",NA,NA,NA,NA,NA,NA,NA
"213.213_213434",NA,NA,NA,NA,NA,NA,NA
"213.213_213435",NA,NA,NA,NA,NA,NA,NA
"213.213_213436",NA,NA,NA,NA,NA,NA,NA
"213.213_213437",NA,NA,NA,NA,NA,NA,NA
"213.213_213438",NA,NA,NA,NA,NA,NA,NA
"213.213_213439",NA,NA,NA,NA,NA,NA,NA
"213.213_213440",NA,NA,NA,NA,NA,NA,NA
"213.213_213442",NA,NA,NA,NA,NA,NA,NA
"213.213_213443",NA,NA,NA,NA,NA,NA,NA
"213.213_213444",1,0,0,0,NA,NA,NA
"213.213_213445",3,0,0.009009009009009,0,NA,NA,NA
"213.213_213447",NA,NA,NA,NA,NA,NA,NA
"213.213_213453",NA,NA,NA,NA,NA,NA,NA
"213.213_213454",NA,NA,NA,NA,NA,NA,NA
"213.213_213455",2,0.5,0.00186219739292365,0.0142857142857143,NA,NA,NA
"213.213_213456",NA,NA,NA,NA,NA,NA,NA
"213.213_213457",4,0.5,0,0.00279329608938547,NA,NA,NA
"213.213_213458",NA,NA,NA,NA,NA,NA,NA
"213.213_213459",NA,NA,NA,NA,NA,NA,NA
"213.213_213460",NA,NA,NA,NA,NA,NA,NA
"213.213_213464",NA,NA,NA,NA,NA,NA,NA
"213.213_213468",NA,NA,NA,NA,NA,NA,NA
"213.213_213472",NA,NA,NA,NA,NA,NA,NA
"213.213_213473",3,0,0,0,NA,NA,NA
"213.213_213475",NA,NA,NA,NA,NA,NA,NA
"213.213_213477",4,1,0,0,NA,NA,NA
"213.213_213480",NA,NA,NA,NA,NA,NA,NA
"213.213_213484",NA,NA,NA,NA,NA,NA,NA
"213.213_213486",NA,NA,NA,NA,NA,NA,NA
"213.213_213487",NA,NA,NA,NA,NA,NA,NA
"213.213_213489",NA,NA,NA,NA,NA,NA,NA
"213.213_213490",NA,NA,NA,NA,NA,NA,NA
"213.213_213492",NA,NA,NA,NA,NA,NA,NA
"213.213_213495",NA,NA,NA,NA,NA,NA,NA
"213.213_213496",3,0,0,0,NA,NA,NA
"213.213_213497",NA,NA,NA,NA,NA,NA,NA
"213.213_213498",NA,NA,NA,NA,NA,NA,NA
"213.213_213499",NA,NA,NA,NA,NA,NA,NA
"213.213_213505",NA,NA,NA,NA,NA,NA,NA
"213.213_213510",NA,NA,NA,NA,NA,NA,NA
"213.213_213511",NA,NA,NA,NA,NA,NA,NA
"213.213_213513",NA,NA,NA,NA,NA,NA,NA
"213.213_213514",NA,NA,NA,NA,NA,NA,NA
"213.213_213517",4,0.5,0,0.00186219739292365,NA,NA,NA
"213.213_213519",NA,NA,NA,NA,NA,NA,NA
"213.213_213520",NA,NA,NA,NA,NA,NA,NA
"213.213_213521",5,0,0,0,NA,NA,NA
"213.213_213523",NA,NA,NA,NA,NA,NA,NA
"213.213_213524",NA,NA,NA,NA,NA,NA,NA
"213.213_213525",NA,NA,NA,NA,NA,NA,NA
"213.213_213526",4,0,0,0,NA,NA,NA
"213.213_213528",NA,NA,NA,NA,NA,NA,NA
"213.213_213529",NA,NA,NA,NA,NA,NA,NA
"213.213_213530",NA,NA,NA,NA,NA,NA,NA
"213.213_213531",4,0.5,0,0.00186219739292365,NA,NA,NA
"213.213_213532",NA,NA,NA,NA,NA,NA,NA
"213.213_213535",NA,NA,NA,NA,NA,NA,NA
"213.213_213536",NA,NA,NA,NA,NA,NA,NA
"213.213_213537",NA,NA,NA,NA,NA,NA,NA
"213.213_213538",NA,NA,NA,NA,NA,NA,NA
"213.213_213540",NA,NA,NA,NA,NA,NA,NA
"213.213_213541",NA,NA,NA,NA,NA,NA,NA
"213.213_213542",NA,NA,NA,NA,NA,NA,NA
"213.213_213544",NA,NA,NA,NA,NA,NA,NA
"213.213_213546",NA,NA,NA,NA,NA,NA,NA
"213.213_213548",NA,NA,NA,NA,NA,NA,NA
"213.213_213549",NA,NA,NA,NA,NA,NA,NA
"213.213_213552",NA,NA,NA,NA,NA,NA,NA
"213.213_213553",6,0,0,0,NA,NA,NA
"213.213_213554",NA,NA,NA,NA,NA,NA,NA
"213.213_213556",4,0.5,0,0,NA,NA,NA
"213.213_213558",5,1,0,0,NA,NA,NA
"213.213_213561",NA,NA,NA,NA,NA,NA,NA
"213.213_213564",NA,NA,NA,NA,NA,NA,NA
"213.213_213565",NA,NA,NA,NA,NA,NA,NA
"213.213_213566",NA,NA,NA,NA,NA,NA,NA
"213.213_213568",NA,NA,NA,NA,NA,NA,NA
"213.213_213570",NA,NA,NA,NA,NA,NA,NA
"213.213_213572",NA,NA,NA,NA,NA,NA,NA
"213.213_213574",NA,NA,NA,NA,NA,NA,NA
"213.213_213578",NA,NA,NA,NA,NA,NA,NA
"213.213_213580",NA,NA,NA,NA,NA,NA,NA
"213.213_213581",NA,NA,NA,NA,NA,NA,NA
"213.213_213582",NA,NA,NA,NA,NA,NA,NA
"213.213_213586",NA,NA,NA,NA,NA,NA,NA
"213.213_213587",2,0,0,0,NA,NA,NA
"213.213_213589",NA,NA,NA,NA,NA,NA,NA
"213.213_213590",NA,NA,NA,NA,NA,NA,NA
"213.213_213591",NA,NA,NA,NA,NA,NA,NA
"213.213_213593",5,0,0,0,NA,NA,NA
"213.213_213594",6,0,0,0,NA,NA,NA
"213.213_213595",NA,NA,NA,NA,NA,NA,NA
"213.213_213599",NA,NA,NA,NA,NA,NA,NA
"213.213_213601",NA,NA,NA,NA,NA,NA,NA
"213.213_213606",NA,NA,NA,NA,NA,NA,NA
"213.213_213607",NA,NA,NA,NA,NA,NA,NA
"213.213_213610",NA,NA,NA,NA,NA,NA,NA
"213.213_213612",NA,NA,NA,NA,NA,NA,NA
"213.213_213613",NA,NA,NA,NA,NA,NA,NA
"213.213_213614",NA,NA,NA,NA,NA,NA,NA
"213.213_213615",NA,NA,NA,NA,NA,NA,NA
"213.213_213616",NA,NA,NA,NA,NA,NA,NA
"213.213_213617",NA,NA,NA,NA,NA,NA,NA
"213.213_213618",NA,NA,NA,NA,NA,NA,NA
"213.213_213619",4,0,0,0,NA,NA,NA
"213.213_213620",NA,NA,NA,NA,NA,NA,NA
"213.213_213622",3,0.333333333333333,0,0,NA,NA,NA
"213.213_213624",NA,NA,NA,NA,NA,NA,NA
"213.213_213627",NA,NA,NA,NA,NA,NA,NA
"213.213_213628",NA,NA,NA,NA,NA,NA,NA
"213.213_213630",NA,NA,NA,NA,NA,NA,NA
"213.213_213631",NA,NA,NA,NA,NA,NA,NA
"213.213_213632",NA,NA,NA,NA,NA,NA,NA
"213.213_213634",NA,NA,NA,NA,NA,NA,NA
"213.213_213636",NA,NA,NA,NA,NA,NA,NA
"213.213_213638",NA,NA,NA,NA,NA,NA,NA
"213.213_213640",NA,NA,NA,NA,NA,NA,NA
"213.213_213641",NA,NA,NA,NA,NA,NA,NA
"213.213_213642",NA,NA,NA,NA,NA,NA,NA
"213.213_213645",NA,NA,NA,NA,NA,NA,NA
"213.213_213646",NA,NA,NA,NA,NA,NA,NA
"213.213_213647",NA,NA,NA,NA,NA,NA,NA
"213.213_213649",NA,NA,NA,NA,NA,NA,NA
"213.213_213652",NA,NA,NA,NA,NA,NA,NA
"213.213_213653",NA,NA,NA,NA,NA,NA,NA
"213.213_213655",NA,NA,NA,NA,NA,NA,NA
"214.214_214001",NA,NA,NA,NA,NA,NA,NA
"214.214_214002",NA,NA,NA,NA,NA,NA,NA
"214.214_214004",NA,NA,NA,NA,NA,NA,NA
"214.214_214008",6,0.333333333333333,0,0.00126742712294043,NA,NA,NA
"214.214_214013",NA,NA,NA,NA,NA,NA,NA
"214.214_214016",NA,NA,NA,NA,NA,NA,NA
"214.214_214017",NA,NA,NA,NA,NA,NA,NA
"214.214_214018",NA,NA,NA,NA,NA,NA,NA
"214.214_214019",NA,NA,NA,NA,NA,NA,NA
"214.214_214021",NA,NA,NA,NA,NA,NA,NA
"214.214_214030",NA,NA,NA,NA,NA,NA,NA
"214.214_214033",NA,NA,NA,NA,NA,NA,NA
"214.214_214035",1,0,0,0,NA,NA,NA
"214.214_214036",NA,NA,NA,NA,NA,NA,NA
"214.214_214037",NA,NA,NA,NA,NA,NA,NA
"214.214_214043",NA,NA,NA,NA,NA,NA,NA
"214.214_214044",NA,NA,NA,NA,NA,NA,NA
"214.214_214046",1,0,0,0,NA,NA,NA
"214.214_214048",NA,NA,NA,NA,NA,NA,NA
"214.214_214049",3,0,0,0,NA,NA,NA
"214.214_214050",2,0,0,0,NA,NA,NA
"214.214_214052",NA,NA,NA,NA,NA,NA,NA
"214.214_214053",NA,NA,NA,NA,NA,NA,NA
"214.214_214054",NA,NA,NA,NA,NA,NA,NA
"214.214_214059",NA,NA,NA,NA,NA,NA,NA
"214.214_214060",NA,NA,NA,NA,NA,NA,NA
"214.214_214061",NA,NA,NA,NA,NA,NA,NA
"214.214_214062",3,0.166666666666667,0,0,NA,NA,NA
"214.214_214063",NA,NA,NA,NA,NA,NA,NA
"214.214_214064",NA,NA,NA,NA,NA,NA,NA
"214.214_214065",NA,NA,NA,NA,NA,NA,NA
"214.214_214066",3,0.25,0,0,NA,NA,NA
"214.214_214070",NA,NA,NA,NA,NA,NA,NA
"214.214_214071",NA,NA,NA,NA,NA,NA,NA
"214.214_214072",NA,NA,NA,NA,NA,NA,NA
"214.214_214075",NA,NA,NA,NA,NA,NA,NA
"214.214_214077",NA,NA,NA,NA,NA,NA,NA
"214.214_214078",1,0,0,0,NA,NA,NA
"214.214_214081",NA,NA,NA,NA,NA,NA,NA
"214.214_214082",NA,NA,NA,NA,NA,NA,NA
"214.214_214084",NA,NA,NA,NA,NA,NA,NA
"214.214_214085",NA,NA,NA,NA,NA,NA,NA
"214.214_214086",NA,NA,NA,NA,NA,NA,NA
"214.214_214087",NA,NA,NA,NA,NA,NA,NA
"214.214_214088",NA,NA,NA,NA,NA,NA,NA
"214.214_214089",NA,NA,NA,NA,NA,NA,NA
"214.214_214090",NA,NA,NA,NA,NA,NA,NA
"214.214_214092",NA,NA,NA,NA,NA,NA,NA
"214.214_214093",NA,NA,NA,NA,NA,NA,NA
"214.214_214096",NA,NA,NA,NA,NA,NA,NA
"214.214_214097",4,0.25,0,0.00139664804469274,NA,NA,NA
"214.214_214099",1,0,0,0,NA,NA,NA
"214.214_214101",NA,NA,NA,NA,NA,NA,NA
"214.214_214102",NA,NA,NA,NA,NA,NA,NA
"214.214_214104",3,0.5,0,0,NA,NA,NA
"214.214_214105",NA,NA,NA,NA,NA,NA,NA
"214.214_214106",NA,NA,NA,NA,NA,NA,NA
"214.214_214107",NA,NA,NA,NA,NA,NA,NA
"214.214_214109",NA,NA,NA,NA,NA,NA,NA
"214.214_214110",NA,NA,NA,NA,NA,NA,NA
"214.214_214112",NA,NA,NA,NA,NA,NA,NA
"214.214_214114",3,0,0.009009009009009,0,NA,NA,NA
"214.214_214115",NA,NA,NA,NA,NA,NA,NA
"214.214_214121",1,0.4,0,0,NA,NA,NA
"214.214_214123",6,0.5,0,0,NA,NA,NA
"214.214_214125",NA,NA,NA,NA,NA,NA,NA
"214.214_214126",NA,NA,NA,NA,NA,NA,NA
"214.214_214127",4,1,0,0,NA,NA,NA
"214.214_214128",NA,NA,NA,NA,NA,NA,NA
"214.214_214129",1,0,0,0,NA,NA,NA
"214.214_214131",NA,NA,NA,NA,NA,NA,NA
"214.214_214132",NA,NA,NA,NA,NA,NA,NA
"214.214_214135",3,0,0,0,NA,NA,NA
"214.214_214138",NA,NA,NA,NA,NA,NA,NA
"214.214_214141",1,0,0,0,NA,NA,NA
"214.214_214144",3,0,0.009009009009009,0,NA,NA,NA
"214.214_214146",NA,NA,NA,NA,NA,NA,NA
"214.214_214147",NA,NA,NA,NA,NA,NA,NA
"214.214_214154",3,0,0,0,NA,NA,NA
"214.214_214156",4,0.333333333333333,0,0.00186219739292365,NA,NA,NA
"214.214_214160",2,0,0.00558659217877094,0,NA,NA,NA
"214.214_214162",3,0,0,0,NA,NA,NA
"214.214_214165",NA,NA,NA,NA,NA,NA,NA
"214.214_214166",NA,NA,NA,NA,NA,NA,NA
"214.214_214169",NA,NA,NA,NA,NA,NA,NA
"214.214_214173",NA,NA,NA,NA,NA,NA,NA
"214.214_214175",NA,NA,NA,NA,NA,NA,NA
"214.214_214177",1,0.25,0,0,NA,NA,NA
"214.214_214181",NA,NA,NA,NA,NA,NA,NA
"214.214_214184",NA,NA,NA,NA,NA,NA,NA
"214.214_214185",NA,NA,NA,NA,NA,NA,NA
"214.214_214187",NA,NA,NA,NA,NA,NA,NA
"214.214_214188",NA,NA,NA,NA,NA,NA,NA
"214.214_214189",NA,NA,NA,NA,NA,NA,NA
"214.214_214191",NA,NA,NA,NA,NA,NA,NA
"214.214_214194",NA,NA,NA,NA,NA,NA,NA
"214.214_214195",4,0.5,0,0.00139664804469274,NA,NA,NA
"214.214_214198",NA,NA,NA,NA,NA,NA,NA
"214.214_214199",1,0,0,0,NA,NA,NA
"214.214_214201",NA,NA,NA,NA,NA,NA,NA
"214.214_214202",NA,NA,NA,NA,NA,NA,NA
"214.214_214203",NA,NA,NA,NA,NA,NA,NA
"214.214_214206",6,0.4,0,0.000760456273764258,NA,NA,NA
